,index,short_name,player_positions,overall,potential,age,nationality_name,preferred_foot,pace,shooting,passing,dribbling,defending,physic,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,year,sex
3272,88,S. Blackstenius,ST,84,89,25,Sweden,Right,88.0,84.0,65.0,83.0,32.0,72.0,9,16,13,15,11,2022,F
3273,89,D. van de Donk,CAM,84,84,29,Netherlands,Right,84.0,76.0,79.0,85.0,56.0,73.0,15,9,17,11,10,2022,F
3274,90,D. van de Donk,CM,84,84,29,Netherlands,Right,84.0,76.0,79.0,85.0,56.0,73.0,15,9,17,11,10,2022,F
3275,91,L. Magull,CM,84,85,26,Germany,Right,85.0,78.0,84.0,86.0,57.0,68.0,8,13,15,7,15,2022,F
3276,92,L. Magull,CAM,84,85,26,Germany,Right,85.0,78.0,84.0,86.0,57.0,68.0,8,13,15,7,15,2022,F
3277,93,G. Gwinn,RM,84,90,21,Germany,Right,86.0,71.0,80.0,84.0,64.0,65.0,5,8,10,15,5,2022,F
3278,94,G. Gwinn,CAM,84,90,21,Germany,Right,86.0,71.0,80.0,84.0,64.0,65.0,5,8,10,15,5,2022,F
3279,95,G. Gwinn,RB,84,90,21,Germany,Right,86.0,71.0,80.0,84.0,64.0,65.0,5,8,10,15,5,2022,F
3280,96,L. Oberdorf,CB,84,92,19,Germany,Right,70.0,70.0,75.0,77.0,84.0,82.0,14,14,9,11,11,2022,F
3281,97,L. Oberdorf,CDM,84,92,19,Germany,Right,70.0,70.0,75.0,77.0,84.0,82.0,14,14,9,11,11,2022,F
3282,98,S. Jakobsson,RW,83,83,31,Sweden,Right,88.0,80.0,75.0,80.0,35.0,69.0,9,10,10,7,10,2022,F
3283,99,S. Jakobsson,ST,83,83,31,Sweden,Right,88.0,80.0,75.0,80.0,35.0,69.0,9,10,10,7,10,2022,F
3284,100,S. Jakobsson,LW,83,83,31,Sweden,Right,88.0,80.0,75.0,80.0,35.0,69.0,9,10,10,7,10,2022,F
3285,101,H. Lindahl,GK,83,83,38,Sweden,Right,74.26460005535566,62.49321893163576,67.25159147522834,72.22446720177138,57.700802657071684,67.97979518405756,87,73,80,74,89,2022,F
3286,102,F. Rolfö,LW,83,83,27,Sweden,Left,80.0,83.0,78.0,84.0,44.0,77.0,7,11,16,14,9,2022,F
3287,103,F. Rolfö,RW,83,83,27,Sweden,Left,80.0,83.0,78.0,84.0,44.0,77.0,7,11,16,14,9,2022,F
3288,104,Irene Paredes,CB,83,83,29,Spain,Right,70.0,52.0,62.0,65.0,86.0,76.0,15,12,13,14,16,2022,F
3289,105,J. Nobbs,CM,83,83,28,England,Right,77.0,77.0,81.0,81.0,69.0,69.0,9,14,13,16,17,2022,F
3290,106,J. Nobbs,RM,83,83,28,England,Right,77.0,77.0,81.0,81.0,69.0,69.0,9,14,13,16,17,2022,F
3291,107,M. Mjelde,CB,83,83,31,Norway,Right,77.0,76.0,82.0,79.0,85.0,72.0,14,11,9,16,11,2022,F
3292,108,M. Mjelde,RB,83,83,31,Norway,Right,77.0,76.0,82.0,79.0,85.0,72.0,14,11,9,16,11,2022,F
3293,109,G. Mbock,CB,83,86,26,France,Right,76.0,45.0,65.0,68.0,83.0,83.0,7,16,12,12,15,2022,F
3294,110,K. Diani,RM,83,84,26,France,Right,85.0,78.0,78.0,83.0,50.0,58.0,15,7,7,15,13,2022,F
3295,111,K. Diani,RW,83,84,26,France,Right,85.0,78.0,78.0,83.0,50.0,58.0,15,7,7,15,13,2022,F
3296,112,K. Diani,ST,83,84,26,France,Right,85.0,78.0,78.0,83.0,50.0,58.0,15,7,7,15,13,2022,F
3297,113,S. Schmidt,CM,83,83,33,Canada,Right,70.0,77.0,81.0,81.0,73.0,70.0,11,10,9,16,8,2022,F
3298,114,S. Schmidt,CDM,83,83,33,Canada,Right,70.0,77.0,81.0,81.0,73.0,70.0,11,10,9,16,8,2022,F
3299,115,S. Schmidt,CB,83,83,33,Canada,Right,70.0,77.0,81.0,81.0,73.0,70.0,11,10,9,16,8,2022,F
3300,116,K. Robles,RB,83,83,30,Mexico,Right,80.0,61.0,72.0,74.0,82.0,81.0,10,11,10,12,11,2022,F
3301,117,M. Pugh,RW,83,90,23,United States,Right,88.0,79.0,75.0,84.0,33.0,56.0,12,11,15,16,17,2022,F
3302,118,M. Pugh,LW,83,90,23,United States,Right,88.0,79.0,75.0,84.0,33.0,56.0,12,11,15,16,17,2022,F
3303,119,M. Pugh,CM,83,90,23,United States,Right,88.0,79.0,75.0,84.0,33.0,56.0,12,11,15,16,17,2022,F
3304,120,A. Franch,GK,83,83,30,United States,Right,74.26460005535566,62.49321893163576,67.25159147522834,72.22446720177138,57.700802657071684,67.97979518405756,82,89,72,81,82,2022,F
3305,121,S. Spitse,CDM,83,83,31,Netherlands,Right,66.0,74.0,86.0,75.0,76.0,75.0,16,16,7,8,11,2022,F
3306,122,S. Spitse,CM,83,83,31,Netherlands,Right,66.0,74.0,86.0,75.0,76.0,75.0,16,16,7,8,11,2022,F
3307,123,N. Parris,RM,83,83,27,England,Right,90.0,78.0,76.0,85.0,58.0,62.0,11,12,10,17,7,2022,F
3308,124,N. Parris,ST,83,83,27,England,Right,90.0,78.0,76.0,85.0,58.0,62.0,11,12,10,17,7,2022,F
3309,125,N. Parris,RW,83,83,27,England,Right,90.0,78.0,76.0,85.0,58.0,62.0,11,12,10,17,7,2022,F
3310,126,Miri Couto,ST,83,83,29,Brazil,Left,87.0,83.0,79.0,89.0,28.0,70.0,11,14,12,15,13,2022,F
3311,127,Emanuelly Barni,LM,83,83,29,Brazil,Left,89.0,76.0,80.0,83.0,27.0,64.0,14,10,15,7,14,2022,F
3312,128,M. Katoto,ST,83,91,22,France,Right,85.0,84.0,70.0,82.0,20.0,61.0,14,12,11,14,8,2022,F
3313,129,A. Krieger,RB,82,82,36,United States,Right,76.0,62.0,77.0,74.0,79.0,79.0,14,7,8,14,11,2022,F
3314,130,A. Krieger,CB,82,82,36,United States,Right,76.0,62.0,77.0,74.0,79.0,79.0,14,7,8,14,11,2022,F
3315,131,M. Leupolz,CM,82,82,27,Germany,Right,83.0,76.0,83.0,84.0,73.0,71.0,15,15,11,12,8,2022,F
3316,132,M. Leupolz,CDM,82,82,27,Germany,Right,83.0,76.0,83.0,84.0,73.0,71.0,15,15,11,12,8,2022,F
3317,133,K. Hendrich,RB,82,82,29,Germany,Right,81.0,35.0,66.0,71.0,82.0,75.0,13,10,13,9,9,2022,F
3318,134,K. Hendrich,CB,82,82,29,Germany,Right,81.0,35.0,66.0,71.0,82.0,75.0,13,10,13,9,9,2022,F
3319,135,Wu Haiyan,CB,82,82,28,China PR,Right,75.0,53.0,71.0,71.0,81.0,78.0,7,14,15,13,9,2022,F
3320,136,Wu Haiyan,RB,82,82,28,China PR,Right,75.0,53.0,71.0,71.0,81.0,78.0,7,14,15,13,9,2022,F
3321,137,C. Foord,RW,82,83,26,Australia,Right,89.0,77.0,74.0,82.0,68.0,66.0,12,16,12,12,13,2022,F
3322,138,C. Foord,LW,82,83,26,Australia,Right,89.0,77.0,74.0,82.0,68.0,66.0,12,16,12,12,13,2022,F
3323,139,C. Foord,ST,82,83,26,Australia,Right,89.0,77.0,74.0,82.0,68.0,66.0,12,16,12,12,13,2022,F
3324,140,S. Catley,LB,82,83,27,Australia,Left,76.0,67.0,71.0,72.0,78.0,76.0,14,8,15,9,8,2022,F
3325,141,S. Catley,CB,82,83,27,Australia,Left,76.0,67.0,71.0,72.0,78.0,76.0,14,8,15,9,8,2022,F
3326,142,E. White,ST,82,82,32,England,Right,63.0,84.0,64.0,75.0,43.0,82.0,9,16,16,9,15,2022,F
3327,143,E. White,LW,82,82,32,England,Right,63.0,84.0,64.0,75.0,43.0,82.0,9,16,16,9,15,2022,F
3328,144,K. Minde,LB,82,82,28,Norway,Left,87.0,78.0,80.0,79.0,77.0,71.0,13,9,14,9,17,2022,F
3329,145,K. Minde,LM,82,82,28,Norway,Left,87.0,78.0,80.0,79.0,77.0,71.0,13,9,14,9,17,2022,F
3330,146,L. Maier,RB,82,82,28,Germany,Right,80.0,60.0,73.0,79.0,81.0,69.0,13,16,12,9,16,2022,F
3331,147,L. Maier,LB,82,82,28,Germany,Right,80.0,60.0,73.0,79.0,81.0,69.0,13,16,12,9,16,2022,F
3332,148,G. Reiten,LM,82,82,26,Norway,Left,79.0,79.0,81.0,81.0,44.0,57.0,16,16,12,11,16,2022,F
3333,149,G. Reiten,CAM,82,82,26,Norway,Left,79.0,79.0,81.0,81.0,44.0,57.0,16,16,12,11,16,2022,F
3334,150,G. Reiten,ST,82,82,26,Norway,Left,79.0,79.0,81.0,81.0,44.0,57.0,16,16,12,11,16,2022,F
3335,151,A. Lawrence,RB,82,85,26,Canada,Right,83.0,70.0,83.0,80.0,78.0,76.0,14,10,11,9,14,2022,F
3336,152,A. Lawrence,CM,82,85,26,Canada,Right,83.0,70.0,83.0,80.0,78.0,76.0,14,10,11,9,14,2022,F
3337,153,A. Lawrence,LB,82,85,26,Canada,Right,83.0,70.0,83.0,80.0,78.0,76.0,14,10,11,9,14,2022,F
3338,154,D. Scott,CDM,82,82,33,Canada,Right,67.0,51.0,72.0,72.0,79.0,84.0,13,17,16,10,15,2022,F
3339,155,D. Scott,CM,82,82,33,Canada,Right,67.0,51.0,72.0,72.0,79.0,84.0,13,17,16,10,15,2022,F
3340,156,S. van Veenendaal,GK,82,82,31,Netherlands,Right,74.26460005535566,62.49321893163576,67.25159147522834,72.22446720177138,57.700802657071684,67.97979518405756,81,80,76,79,85,2022,F
3341,157,A. Dahlkemper,CB,82,83,28,United States,Right,71.0,49.0,75.0,68.0,84.0,81.0,10,9,14,14,14,2022,F
3342,158,M. Bright,CB,82,84,27,England,Right,57.0,46.0,63.0,63.0,83.0,86.0,11,12,12,8,16,2022,F
3343,159,L. Dallmann,CAM,82,83,26,Germany,Right,82.0,76.0,78.0,86.0,47.0,59.0,8,13,16,9,13,2022,F
3344,160,L. Dallmann,LM,82,83,26,Germany,Right,82.0,76.0,78.0,86.0,47.0,59.0,8,13,16,9,13,2022,F
3345,161,L. Dallmann,CF,82,83,26,Germany,Right,82.0,76.0,78.0,86.0,47.0,59.0,8,13,16,9,13,2022,F
3346,162,E. Carpenter,RB,82,91,21,Australia,Right,85.0,46.0,73.0,76.0,77.0,79.0,9,17,15,11,14,2022,F
3347,163,J. Roord,LW,82,86,24,Netherlands,Right,69.0,80.0,81.0,83.0,53.0,67.0,11,14,13,9,10,2022,F
3348,164,J. Roord,CAM,82,86,24,Netherlands,Right,69.0,80.0,81.0,83.0,53.0,67.0,11,14,13,9,10,2022,F
3349,165,J. Roord,RW,82,86,24,Netherlands,Right,69.0,80.0,81.0,83.0,53.0,67.0,11,14,13,9,10,2022,F
3350,166,Jully Mutto,CB,82,82,33,Brazil,Right,72.0,39.0,58.0,64.0,84.0,80.0,6,9,6,9,7,2022,F
3351,167,Palomy Bastos,ST,82,82,33,Brazil,Left,77.0,83.0,67.0,82.0,23.0,73.0,11,7,9,5,8,2022,F
3352,168,M. Frohms,GK,82,85,26,Germany,Right,74.26460005535566,62.49321893163576,67.25159147522834,72.22446720177138,57.700802657071684,67.97979518405756,83,79,74,81,81,2022,F
3353,169,K. Bühl,ST,82,89,20,Germany,Right,82.0,83.0,75.0,84.0,24.0,62.0,9,6,13,14,9,2022,F
3354,170,K. Bühl,RM,82,89,20,Germany,Right,82.0,83.0,75.0,84.0,24.0,62.0,9,6,13,14,9,2022,F
3355,171,A. Berger,GK,82,83,30,Germany,Right,74.26460005535566,62.49321893163576,67.25159147522834,72.22446720177138,57.700802657071684,67.97979518405756,85,83,77,76,80,2022,F
3356,172,E. Haavi,LM,81,81,29,Norway,Right,93.0,62.0,80.0,82.0,66.0,65.0,11,15,14,8,8,2022,F
3357,173,E. Haavi,RM,81,81,29,Norway,Right,93.0,62.0,80.0,82.0,66.0,65.0,11,15,14,8,8,2022,F
3358,174,L. Williams,GK,81,81,33,Australia,Right,74.26460005535566,62.49321893163576,67.25159147522834,72.22446720177138,57.700802657071684,67.97979518405756,82,76,67,89,80,2022,F
3359,175,Sandra Paños,GK,81,83,28,Spain,Right,74.26460005535566,62.49321893163576,67.25159147522834,72.22446720177138,57.700802657071684,67.97979518405756,81,79,84,80,83,2022,F
3360,176,Mapi León,CB,81,86,26,Spain,Left,72.0,39.0,70.0,65.0,83.0,73.0,12,8,11,14,12,2022,F
3361,177,Mapi León,LB,81,86,26,Spain,Left,72.0,39.0,70.0,65.0,83.0,73.0,12,8,11,14,12,2022,F
3362,178,H. Glas,RB,81,81,28,Sweden,Right,73.0,53.0,68.0,69.0,80.0,75.0,10,17,11,16,7,2022,F
3363,179,H. Glas,RWB,81,81,28,Sweden,Right,73.0,53.0,68.0,69.0,80.0,75.0,10,17,11,16,7,2022,F
3364,180,H. Glas,CB,81,81,28,Sweden,Right,73.0,53.0,68.0,69.0,80.0,75.0,10,17,11,16,7,2022,F
3365,181,L. Schüller,ST,81,87,23,Germany,Right,87.0,81.0,67.0,78.0,32.0,67.0,16,13,14,11,9,2022,F
3366,182,Letinha Lia,LB,81,81,37,Brazil,Left,81.0,52.0,70.0,80.0,77.0,74.0,14,13,15,8,14,2022,F
3367,183,Isinha Macapá,RM,81,81,33,Brazil,Left,89.0,55.0,79.0,81.0,29.0,58.0,10,11,5,6,8,2022,F
3368,184,Becky Saudera,CDM,81,81,29,Brazil,Right,66.0,66.0,72.0,69.0,78.0,80.0,15,10,12,13,5,2022,F
3369,185,S. Lohmann,CAM,81,89,21,Germany,Right,70.0,79.0,77.0,80.0,75.0,76.0,13,9,13,13,11,2022,F
3370,186,S. Lohmann,CM,81,89,21,Germany,Right,70.0,79.0,77.0,80.0,75.0,76.0,13,9,13,13,11,2022,F
3371,187,M. Hegering,CB,81,81,31,Germany,Right,71.0,35.0,52.0,67.0,83.0,79.0,12,14,7,12,11,2022,F
3372,188,T. Wullaert,ST,81,81,28,Belgium,Right,84.0,81.0,79.0,81.0,26.0,67.0,13,7,11,11,10,2022,F
3373,189,T. Wullaert,LW,81,81,28,Belgium,Right,84.0,81.0,79.0,81.0,26.0,67.0,13,7,11,11,10,2022,F
3374,190,T. Wullaert,CAM,81,81,28,Belgium,Right,84.0,81.0,79.0,81.0,26.0,67.0,13,7,11,11,10,2022,F
3375,191,Wang Shuang,ST,80,83,26,China PR,Left,86.0,79.0,74.0,81.0,43.0,69.0,15,16,7,17,11,2022,F
3376,192,Wang Shuang,CAM,80,83,26,China PR,Left,86.0,79.0,74.0,81.0,43.0,69.0,15,16,7,17,11,2022,F
3377,193,Tang Jiali,ST,80,82,26,China PR,Right,82.0,79.0,73.0,78.0,57.0,73.0,8,15,15,10,17,2022,F
3378,194,Tang Jiali,RM,80,82,26,China PR,Right,82.0,79.0,73.0,78.0,57.0,73.0,8,15,15,10,17,2022,F
3379,195,Tang Jiali,LM,80,82,26,China PR,Right,82.0,79.0,73.0,78.0,57.0,73.0,8,15,15,10,17,2022,F
3380,196,E. Kellond-Knight,CDM,80,80,30,Australia,Left,71.0,51.0,77.0,69.0,82.0,79.0,9,15,9,8,11,2022,F
3381,197,E. Kellond-Knight,LB,80,80,30,Australia,Left,71.0,51.0,77.0,69.0,82.0,79.0,9,15,9,8,11,2022,F
3382,198,E. Kellond-Knight,CM,80,80,30,Australia,Left,71.0,51.0,77.0,69.0,82.0,79.0,9,15,9,8,11,2022,F
3383,199,K. Bardsley,GK,80,80,36,England,Right,74.26460005535566,62.49321893163576,67.25159147522834,72.22446720177138,57.700802657071684,67.97979518405756,76,79,80,85,76,2022,F
3384,200,A. Greenwood,LB,80,80,27,England,Left,69.0,43.0,65.0,67.0,80.0,76.0,12,10,12,15,14,2022,F
3385,201,J. Scott,CM,80,80,34,England,Right,59.0,73.0,71.0,75.0,78.0,87.0,10,15,12,17,9,2022,F
3386,202,J. Scott,CDM,80,80,34,England,Right,59.0,73.0,71.0,75.0,78.0,87.0,10,15,12,17,9,2022,F
3387,203,C. Telford,GK,80,80,33,England,Right,74.26460005535566,62.49321893163576,67.25159147522834,72.22446720177138,57.700802657071684,67.97979518405756,71,90,92,78,76,2022,F
3388,204,J. Beckie,LM,80,80,26,Canada,Right,90.0,73.0,74.0,78.0,22.0,62.0,8,10,10,7,13,2022,F
3389,205,J. Beckie,RM,80,80,26,Canada,Right,90.0,73.0,74.0,78.0,22.0,62.0,8,10,10,7,13,2022,F
3390,206,S. Labbé,GK,80,80,34,Canada,Right,74.26460005535566,62.49321893163576,67.25159147522834,72.22446720177138,57.700802657071684,67.97979518405756,80,77,73,78,83,2022,F
3391,207,M. Torrent,RB,80,80,29,France,Right,68.0,53.0,69.0,72.0,79.0,68.0,13,10,8,13,16,2022,F
3392,208,E. Sonnett,RB,80,81,27,United States,Right,76.0,59.0,75.0,72.0,78.0,78.0,14,8,12,12,10,2022,F
3393,209,E. Sonnett,CB,80,81,27,United States,Right,76.0,59.0,75.0,72.0,78.0,78.0,14,8,12,12,10,2022,F
3394,210,E. Sonnett,CDM,80,81,27,United States,Right,76.0,59.0,75.0,72.0,78.0,78.0,14,8,12,12,10,2022,F
3395,211,A. Riley,LB,80,80,33,New Zealand,Left,79.0,75.0,79.0,79.0,76.0,74.0,11,13,8,13,8,2022,F
3396,212,A. Riley,LM,80,80,33,New Zealand,Left,79.0,75.0,79.0,79.0,76.0,74.0,11,13,8,13,8,2022,F
3397,213,A. Riley,LWB,80,80,33,New Zealand,Left,79.0,75.0,79.0,79.0,76.0,74.0,11,13,8,13,8,2022,F
3398,214,S. van der Gragt,CB,80,80,28,Netherlands,Left,62.0,53.0,66.0,57.0,81.0,84.0,7,9,15,13,15,2022,F
3399,215,F. Rauch,LB,80,85,25,Germany,Left,83.0,51.0,65.0,74.0,78.0,71.0,17,15,16,13,9,2022,F
3400,216,F. Rauch,LM,80,85,25,Germany,Left,83.0,51.0,65.0,74.0,78.0,71.0,17,15,16,13,9,2022,F
3401,217,R. Daly,RM,80,80,29,England,Right,79.0,78.0,72.0,78.0,63.0,70.0,12,9,14,9,17,2022,F
3402,218,R. Daly,RB,80,80,29,England,Right,79.0,78.0,72.0,78.0,63.0,70.0,12,9,14,9,17,2022,F
3403,219,G. Geyoro,CDM,80,89,23,France,Right,75.0,52.0,71.0,76.0,78.0,67.0,13,16,16,14,11,2022,F
3404,220,G. Geyoro,CB,80,89,23,France,Right,75.0,52.0,71.0,76.0,78.0,67.0,13,16,16,14,11,2022,F
3405,221,K. Sheridan,GK,80,83,25,Canada,Right,74.26460005535566,62.49321893163576,67.25159147522834,72.22446720177138,57.700802657071684,67.97979518405756,82,80,74,73,80,2022,F
3406,222,L. Beerensteyn,RW,80,84,24,Netherlands,Right,90.0,73.0,69.0,84.0,52.0,73.0,14,16,16,13,16,2022,F
3407,223,L. Beerensteyn,ST,80,84,24,Netherlands,Right,90.0,73.0,69.0,84.0,52.0,73.0,14,16,16,13,16,2022,F
3408,224,L. Beerensteyn,RB,80,84,24,Netherlands,Right,90.0,73.0,69.0,84.0,52.0,73.0,14,16,16,13,16,2022,F
3409,225,Peng Shimeng,GK,80,85,23,China PR,Right,74.26460005535566,62.49321893163576,67.25159147522834,72.22446720177138,57.700802657071684,67.97979518405756,80,77,76,80,78,2022,F
3410,226,Julininha Ruiz,GK,80,80,29,Brazil,Right,74.26460005535566,62.49321893163576,67.25159147522834,72.22446720177138,57.700802657071684,67.97979518405756,82,75,74,73,86,2022,F
3411,227,Karole Pombal,CAM,80,80,29,Brazil,Right,76.0,69.0,75.0,81.0,27.0,47.0,7,11,12,12,9,2022,F
3412,228,Karole Pombal,RM,80,80,29,Brazil,Right,76.0,69.0,75.0,81.0,27.0,47.0,7,11,12,12,9,2022,F
3413,229,L. Freigang,ST,80,85,23,Germany,Right,79.0,81.0,53.0,75.0,23.0,61.0,8,10,13,5,14,2022,F
3414,230,L. Freigang,RW,80,85,23,Germany,Right,79.0,81.0,53.0,75.0,23.0,61.0,8,10,13,5,14,2022,F
3415,231,J. Cayman,RW,80,80,32,Belgium,Right,79.0,80.0,76.0,81.0,53.0,67.0,10,14,13,12,8,2022,F
3416,232,J. Cayman,LW,80,80,32,Belgium,Right,79.0,80.0,76.0,81.0,53.0,67.0,10,14,13,12,8,2022,F
3417,233,J. Cayman,ST,80,80,32,Belgium,Right,79.0,80.0,76.0,81.0,53.0,67.0,10,14,13,12,8,2022,F
3418,234,Liu Shanshan,LB,79,79,29,China PR,Left,77.0,42.0,68.0,70.0,77.0,75.0,12,7,16,9,8,2022,F
3419,235,E. van Egmond,CM,79,79,27,Australia,Right,62.0,72.0,76.0,72.0,70.0,83.0,11,14,9,15,16,2022,F
3420,236,E. van Egmond,CAM,79,79,27,Australia,Right,62.0,72.0,76.0,72.0,70.0,83.0,11,14,9,15,16,2022,F
3421,237,E. van Egmond,CF,79,79,27,Australia,Right,62.0,72.0,76.0,72.0,70.0,83.0,11,14,9,15,16,2022,F
3422,238,H. Raso,RW,79,79,26,Australia,Right,93.0,74.0,67.0,83.0,33.0,63.0,16,15,10,13,14,2022,F
3423,239,H. Raso,LW,79,79,26,Australia,Right,93.0,74.0,67.0,83.0,33.0,63.0,16,15,10,13,14,2022,F
3424,240,D. Stokes,LB,79,79,29,England,Left,92.0,39.0,62.0,74.0,77.0,78.0,11,12,16,12,8,2022,F
3425,241,S. Mayor,CAM,79,79,29,Mexico,Right,78.0,77.0,76.0,82.0,37.0,62.0,11,10,12,11,13,2022,F
3426,242,S. Mayor,CM,79,79,29,Mexico,Right,78.0,77.0,76.0,82.0,37.0,62.0,11,10,12,11,13,2022,F
3427,243,S. Mayor,RM,79,79,29,Mexico,Right,78.0,77.0,76.0,82.0,37.0,62.0,11,10,12,11,13,2022,F
3428,244,R. Percival,RB,79,79,31,New Zealand,Right,74.0,65.0,80.0,76.0,78.0,60.0,17,14,14,12,12,2022,F
3429,245,R. Percival,CDM,79,79,31,New Zealand,Right,74.0,65.0,80.0,76.0,78.0,60.0,17,14,14,12,12,2022,F
3430,246,S. van de Sanden,RW,79,79,28,Netherlands,Right,94.0,70.0,71.0,77.0,39.0,77.0,9,13,16,10,9,2022,F
3431,247,D. Janssen,CB,79,80,26,Netherlands,Right,77.0,68.0,75.0,76.0,79.0,80.0,17,15,16,15,16,2022,F
3432,248,D. Janssen,RB,79,80,26,Netherlands,Right,77.0,68.0,75.0,76.0,79.0,80.0,17,15,16,15,16,2022,F
3433,249,D. Janssen,LB,79,80,26,Netherlands,Right,77.0,68.0,75.0,76.0,79.0,80.0,17,15,16,15,16,2022,F
3434,250,E. Perisset,RB,79,81,26,France,Right,77.0,46.0,72.0,75.0,77.0,72.0,8,16,15,17,16,2022,F
3435,251,K. Walsh,CDM,79,88,24,England,Right,79.0,40.0,75.0,76.0,73.0,78.0,16,9,10,8,8,2022,F
3436,252,K. Walsh,CM,79,88,24,England,Right,79.0,40.0,75.0,76.0,73.0,78.0,16,9,10,8,8,2022,F
3437,253,C. Emslie,RM,79,79,27,Scotland,Right,79.0,72.0,74.0,78.0,34.0,65.0,13,7,7,6,8,2022,F
3438,254,C. Emslie,LM,79,79,27,Scotland,Right,79.0,72.0,74.0,78.0,34.0,65.0,13,7,7,6,8,2022,F
3439,255,Bianca Revelia,RB,79,79,33,Brazil,Right,85.0,44.0,71.0,77.0,75.0,68.0,9,7,8,5,9,2022,F
3440,256,Becky Redela,CB,79,79,29,Brazil,Right,59.0,34.0,51.0,57.0,82.0,80.0,8,12,8,11,10,2022,F
3441,257,J. Beattie,CB,79,79,30,Scotland,Right,67.0,70.0,53.0,66.0,81.0,74.0,13,8,10,7,12,2022,F
3442,258,C. Weir,CM,79,82,26,Scotland,Left,69.0,73.0,73.0,76.0,73.0,57.0,13,14,8,8,15,2022,F
3443,259,C. Weir,CDM,79,82,26,Scotland,Left,69.0,73.0,73.0,76.0,73.0,57.0,13,14,8,8,15,2022,F
3444,260,C. Weir,CAM,79,82,26,Scotland,Left,69.0,73.0,73.0,76.0,73.0,57.0,13,14,8,8,15,2022,F
3445,261,T. De Caigny,ST,79,84,24,Belgium,Right,78.0,81.0,65.0,74.0,32.0,71.0,9,14,8,8,14,2022,F
3446,262,T. De Caigny,CAM,79,84,24,Belgium,Right,78.0,81.0,65.0,74.0,32.0,71.0,9,14,8,8,14,2022,F
3447,263,Li Ying,LM,78,78,28,China PR,Left,79.0,80.0,74.0,77.0,38.0,73.0,8,15,13,12,10,2022,F
3448,264,Li Ying,ST,78,78,28,China PR,Left,79.0,80.0,74.0,77.0,38.0,73.0,8,15,13,12,10,2022,F
3449,265,Li Ying,RM,78,78,28,China PR,Left,79.0,80.0,74.0,77.0,38.0,73.0,8,15,13,12,10,2022,F
3450,266,Ma Jun,CM,78,78,32,China PR,Right,79.0,71.0,70.0,75.0,74.0,71.0,17,8,16,7,12,2022,F
3451,267,Ma Jun,CDM,78,78,32,China PR,Right,79.0,71.0,70.0,75.0,74.0,71.0,17,8,16,7,12,2022,F
3452,268,A. Ilestedt,CB,78,79,28,Sweden,Right,78.0,36.0,54.0,53.0,78.0,80.0,15,9,9,7,14,2022,F
3453,269,A. Kennedy,CB,78,81,26,Australia,Right,61.0,62.0,66.0,62.0,80.0,81.0,10,10,10,16,13,2022,F
3454,270,A. Kennedy,CDM,78,81,26,Australia,Right,61.0,62.0,66.0,62.0,80.0,81.0,10,10,10,16,13,2022,F
3455,271,K. Gorry,CM,78,78,28,Australia,Right,75.0,71.0,76.0,81.0,65.0,58.0,15,17,10,7,15,2022,F
3456,272,K. Gorry,CAM,78,78,28,Australia,Right,75.0,71.0,76.0,81.0,65.0,58.0,15,17,10,7,15,2022,F
3457,273,Marta Corredera,RB,78,78,29,Spain,Right,81.0,71.0,73.0,76.0,73.0,62.0,7,17,15,17,8,2022,F
3458,274,Marta Corredera,RM,78,78,29,Spain,Right,81.0,71.0,73.0,76.0,73.0,62.0,7,17,15,17,8,2022,F
3459,275,Marta Corredera,LB,78,78,29,Spain,Right,81.0,71.0,73.0,76.0,73.0,62.0,7,17,15,17,8,2022,F
3460,276,J. Fleming,CM,78,84,23,Canada,Right,74.0,71.0,69.0,80.0,66.0,56.0,9,8,6,9,10,2022,F
3461,277,J. Fleming,CAM,78,84,23,Canada,Right,74.0,71.0,69.0,80.0,66.0,56.0,9,8,6,9,10,2022,F
3462,278,Amanda Sampedro,RM,78,78,28,Spain,Right,79.0,75.0,77.0,78.0,72.0,71.0,14,8,9,16,10,2022,F
3463,279,Amanda Sampedro,CM,78,78,28,Spain,Right,79.0,75.0,77.0,78.0,72.0,71.0,14,8,9,16,10,2022,F
3464,280,Amanda Sampedro,CAM,78,78,28,Spain,Right,79.0,75.0,77.0,78.0,72.0,71.0,14,8,9,16,10,2022,F
3465,281,E. Nayler,GK,78,79,29,New Zealand,Right,74.26460005535566,62.49321893163576,67.25159147522834,72.22446720177138,57.700802657071684,67.97979518405756,78,73,72,75,81,2022,F
3466,282,S. Karchaoui,LB,78,82,25,France,Left,85.0,47.0,74.0,79.0,74.0,54.0,9,14,16,14,10,2022,F
3467,283,M. van Dongen,LB,78,78,28,Netherlands,Left,65.0,54.0,71.0,74.0,77.0,79.0,15,10,17,15,17,2022,F
3468,284,M. van Dongen,CB,78,78,28,Netherlands,Left,65.0,54.0,71.0,74.0,77.0,79.0,15,10,17,15,17,2022,F
3469,285,A. Dekker,CDM,78,78,34,Netherlands,Right,50.0,65.0,71.0,63.0,81.0,85.0,13,16,10,17,8,2022,F
3470,286,A. Dekker,CB,78,78,34,Netherlands,Right,50.0,65.0,71.0,63.0,81.0,85.0,13,16,10,17,8,2022,F
3471,287,Patri Guijarro,CM,78,86,23,Spain,Right,71.0,78.0,74.0,77.0,72.0,65.0,14,8,9,17,17,2022,F
